co_ibge_6d,cod_curso,estrato,ivs_2010,log_pop,estoque_por_10k,atracao_muni,amostra_confirmatoria,estoque_baseline,cobertura_baseline,entradas_baseline,sg_uf,uf_fe,co_ibge_7d,no_municipio,macro_regiao_saude,estoque_6m,cobertura_6m,entradas_6m,saidas_3m,saldo_6m,presentes_6m,coorte_6m_madura,elegiveis_6m,presentes_baseline_6m,elegiveis_baseline_6m,coorte_madura_baseline,delta_estoque_6m,delta_estoque_jun25_mar26,delta_cobertura_6m
312430,1,interior_remoto,0.448,8.713417653379183,9.452572743711984,0,True,2,1,0.0,31,31,3124302,Espinosa,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
312430,2,interior_remoto,0.448,8.713417653379183,9.452572743711984,0,True,2,1,0.0,31,31,3124302,Espinosa,SUDESTE,3,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
312430,8,interior_remoto,0.448,8.713417653379183,9.452572743711984,1,False,5,1,0.0,31,31,3124302,Espinosa,SUDESTE,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
312430,14,interior_remoto,0.448,8.713417653379183,9.452572743711984,0,True,5,1,0.0,31,31,3124302,Espinosa,SUDESTE,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
312670,1,interior_remoto,0.38,8.585599224080298,15.4119185503456,1,True,2,1,1.0,31,31,3126703,Francisco Sá,SUDESTE,5,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,3,3,0
312670,7,interior_remoto,0.38,8.585599224080298,15.4119185503456,0,False,2,1,0.0,31,31,3126703,Francisco Sá,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
312670,8,interior_remoto,0.38,8.585599224080298,15.4119185503456,1,False,7,1,0.0,31,31,3126703,Francisco Sá,SUDESTE,10,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,3,3,0
312670,9,interior_remoto,0.38,8.585599224080298,15.4119185503456,0,True,2,1,0.0,31,31,3126703,Francisco Sá,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
312670,10,interior_remoto,0.38,8.585599224080298,15.4119185503456,0,False,2,1,0.0,31,31,3126703,Francisco Sá,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
312670,11,interior_remoto,0.38,8.585599224080298,15.4119185503456,0,False,2,1,0.0,31,31,3126703,Francisco Sá,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
312670,14,interior_remoto,0.38,8.585599224080298,15.4119185503456,0,True,5,1,0.0,31,31,3126703,Francisco Sá,SUDESTE,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
312670,15,interior_remoto,0.38,8.585599224080298,15.4119185503456,1,True,2,1,1.0,31,31,3126703,Francisco Sá,SUDESTE,4,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,2,2,0
312800,7,interior_proximo_polo,0.32,9.100860271357362,9.763445659451016,0,False,8,1,0.0,31,31,3128006,Guanhães,,10,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
312800,9,interior_proximo_polo,0.32,9.100860271357362,9.763445659451016,1,True,10,1,0.0,31,31,3128006,Guanhães,,11,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
312800,10,interior_proximo_polo,0.32,9.100860271357362,9.763445659451016,0,False,7,1,0.0,31,31,3128006,Guanhães,,8,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
312800,11,interior_proximo_polo,0.32,9.100860271357362,9.763445659451016,0,False,7,1,0.0,31,31,3128006,Guanhães,,8,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
312870,7,interior_proximo_polo,0.273,8.722580021141189,4.886789379377749,0,False,6,1,0.0,31,31,3128709,Guaxupé,SUDESTE,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
312870,10,interior_proximo_polo,0.273,8.722580021141189,4.886789379377749,0,False,6,1,0.0,31,31,3128709,Guaxupé,SUDESTE,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
312870,11,interior_proximo_polo,0.273,8.722580021141189,4.886789379377749,0,False,6,1,0.0,31,31,3128709,Guaxupé,SUDESTE,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
312950,14,interior_remoto,0.196,8.284756593190435,0.0,0,True,2,1,0.0,31,31,3129509,Ibiá,,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313120,8,interior_proximo_polo,0.356,8.25582842728183,7.79423226812159,1,False,5,1,0.0,31,31,3131208,Ipanema,SUDESTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
313120,14,interior_proximo_polo,0.356,8.25582842728183,7.79423226812159,0,True,3,1,0.0,31,31,3131208,Ipanema,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313250,1,interior_proximo_polo,0.355,8.845201135339584,8.765609990393852,0,True,5,1,0.0,31,31,3132503,Itamarandiba,SUDESTE,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313270,8,interior_remoto,0.361,8.744009988096744,3.188775510204082,0,False,3,1,0.0,31,31,3132701,Itambacuri,,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
313270,9,interior_remoto,0.361,8.744009988096744,3.188775510204082,0,True,2,1,0.0,31,31,3132701,Itambacuri,,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313270,14,interior_remoto,0.361,8.744009988096744,3.188775510204082,0,True,2,1,0.0,31,31,3132701,Itambacuri,,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
313380,1,interior_proximo_polo,0.195,9.68942761995496,6.761639310416021,0,True,8,1,0.0,31,31,3133808,Itaúna,SUDESTE,8,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313380,8,interior_proximo_polo,0.195,9.68942761995496,6.761639310416021,0,False,26,1,0.0,31,31,3133808,Itaúna,SUDESTE,36,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,10,10,0
313380,14,interior_proximo_polo,0.195,9.68942761995496,6.761639310416021,1,True,21,1,0.0,31,31,3133808,Itaúna,SUDESTE,29,1,3.0,0.0,3.0,0.0,False,,0.0,0.0,True,8,8,0
313520,7,interior_proximo_polo,0.375,9.65265158120501,2.5703637064644647,1,False,5,1,0.0,31,31,3135209,Januária,SUDESTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
313520,8,interior_proximo_polo,0.375,9.65265158120501,2.5703637064644647,1,False,7,1,0.0,31,31,3135209,Januária,SUDESTE,8,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
313520,9,interior_proximo_polo,0.375,9.65265158120501,2.5703637064644647,0,True,4,1,0.0,31,31,3135209,Januária,SUDESTE,6,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
313520,10,interior_proximo_polo,0.375,9.65265158120501,2.5703637064644647,0,False,3,1,0.0,31,31,3135209,Januária,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313520,11,interior_proximo_polo,0.375,9.65265158120501,2.5703637064644647,0,False,3,1,0.0,31,31,3135209,Januária,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313520,14,interior_proximo_polo,0.375,9.65265158120501,2.5703637064644647,0,True,14,1,0.0,31,31,3135209,Januária,SUDESTE,15,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
313520,15,interior_proximo_polo,0.375,9.65265158120501,2.5703637064644647,1,True,3,1,0.0,31,31,3135209,Januária,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313600,1,interior_remoto,0.431,8.250620082174692,10.446591799425438,0,True,1,1,0.0,31,31,3136009,Joaíma,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313600,2,interior_remoto,0.431,8.250620082174692,10.446591799425438,0,True,1,1,0.0,31,31,3136009,Joaíma,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313600,8,interior_remoto,0.431,8.250620082174692,10.446591799425438,0,False,1,1,0.0,31,31,3136009,Joaíma,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313600,14,interior_remoto,0.431,8.250620082174692,10.446591799425438,0,True,1,1,0.0,31,31,3136009,Joaíma,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313620,7,interior_proximo_polo,0.216,10.055908165231354,3.005323716297441,0,False,5,1,0.0,31,31,3136207,João Monlevade,,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313620,10,interior_proximo_polo,0.216,10.055908165231354,3.005323716297441,0,False,4,1,0.0,31,31,3136207,João Monlevade,,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313620,11,interior_proximo_polo,0.216,10.055908165231354,3.005323716297441,0,False,4,1,0.0,31,31,3136207,João Monlevade,,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313630,1,interior_proximo_polo,0.347,9.314880551250107,14.413115935501304,0,True,4,1,1.0,31,31,3136306,João Pinheiro,,5,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,1,1,0
313630,2,interior_proximo_polo,0.347,9.314880551250107,14.413115935501304,1,True,7,1,0.0,31,31,3136306,João Pinheiro,,9,1,3.0,0.0,3.0,0.0,False,,0.0,0.0,True,2,2,0
313630,7,interior_proximo_polo,0.347,9.314880551250107,14.413115935501304,0,False,2,1,0.0,31,31,3136306,João Pinheiro,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
313630,10,interior_proximo_polo,0.347,9.314880551250107,14.413115935501304,0,False,2,1,0.0,31,31,3136306,João Pinheiro,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
313630,11,interior_proximo_polo,0.347,9.314880551250107,14.413115935501304,0,False,2,1,0.0,31,31,3136306,João Pinheiro,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
313630,14,interior_proximo_polo,0.347,9.314880551250107,14.413115935501304,0,True,8,1,0.0,31,31,3136306,João Pinheiro,,11,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,3,3,0
313700,1,interior_remoto,0.432,7.524021415206125,0.0,0,True,0,0,0.0,31,31,3137007,Ladainha,,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313700,2,interior_remoto,0.432,7.524021415206125,0.0,0,True,0,0,0.0,31,31,3137007,Ladainha,,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313700,8,interior_remoto,0.432,7.524021415206125,0.0,0,False,1,1,0.0,31,31,3137007,Ladainha,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313700,14,interior_remoto,0.432,7.524021415206125,0.0,0,True,0,0,0.0,31,31,3137007,Ladainha,,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313820,7,interior_proximo_polo,0.241,9.908276069267925,0.0,0,False,15,1,0.0,31,31,3138203,Lavras,SUDESTE,16,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
313820,10,interior_proximo_polo,0.241,9.908276069267925,0.0,0,False,10,1,0.0,31,31,3138203,Lavras,SUDESTE,12,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
313820,11,interior_proximo_polo,0.241,9.908276069267925,0.0,0,False,10,1,0.0,31,31,3138203,Lavras,SUDESTE,12,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
313868,8,interior_remoto,0.405,7.007600613951853,9.057971014492754,1,False,1,1,0.0,31,31,3138682,Luislândia,SUDESTE,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313868,14,interior_remoto,0.405,7.007600613951853,9.057971014492754,0,True,0,0,0.0,31,31,3138682,Luislândia,SUDESTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
313980,8,interior_remoto,0.213,7.720017940432244,4.440497335701599,0,False,4,1,0.0,31,31,3139805,Mar de Espanha,,3,1,1.0,1.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
313980,14,interior_remoto,0.213,7.720017940432244,4.440497335701599,0,True,5,1,0.0,31,31,3139805,Mar de Espanha,,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314220,1,interior_remoto,0.257,7.806289289267033,9.504412763068569,1,True,2,1,0.0,31,31,3142205,Miraí,,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314270,14,interior_proximo_polo,0.378,8.156797046675651,0.0,0,True,1,1,0.0,31,31,3142700,Montalvânia,SUDESTE,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314400,1,interior_remoto,0.316,8.353025845202325,8.447273298758446,1,True,3,1,0.0,31,31,3144003,Mutum,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314560,7,interior_proximo_polo,0.27,9.008224187854049,8.56898029134533,0,False,5,1,0.0,31,31,3145604,Oliveira,SUDESTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
314560,10,interior_proximo_polo,0.27,9.008224187854049,8.56898029134533,0,False,4,1,0.0,31,31,3145604,Oliveira,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
314560,11,interior_proximo_polo,0.27,9.008224187854049,8.56898029134533,0,False,4,1,0.0,31,31,3145604,Oliveira,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
314700,1,interior_proximo_polo,0.288,10.232647404434218,4.0474905558553695,1,True,6,1,0.0,31,31,3147006,Paracatu,SUDESTE,6,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314700,2,interior_proximo_polo,0.288,10.232647404434218,4.0474905558553695,0,True,14,1,0.0,31,31,3147006,Paracatu,SUDESTE,15,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
314700,7,interior_proximo_polo,0.288,10.232647404434218,4.0474905558553695,0,False,4,1,0.0,31,31,3147006,Paracatu,SUDESTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314700,10,interior_proximo_polo,0.288,10.232647404434218,4.0474905558553695,0,False,4,1,0.0,31,31,3147006,Paracatu,SUDESTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314700,11,interior_proximo_polo,0.288,10.232647404434218,4.0474905558553695,0,False,4,1,0.0,31,31,3147006,Paracatu,SUDESTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314710,1,interior_proximo_polo,0.272,9.733529254725571,11.260593848159782,1,True,12,1,0.0,31,31,3147105,Pará de Minas,SUDESTE,14,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
314710,7,interior_proximo_polo,0.272,9.733529254725571,11.260593848159782,1,False,8,1,0.0,31,31,3147105,Pará de Minas,SUDESTE,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
314710,14,interior_proximo_polo,0.272,9.733529254725571,11.260593848159782,0,True,20,1,1.0,31,31,3147105,Pará de Minas,SUDESTE,22,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,2,2,0
314760,1,interior_remoto,0.306,6.9584483932976555,0.0,1,True,2,1,0.0,31,31,3147600,Passa Quatro,,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314800,7,interior_proximo_polo,0.198,10.21712972665744,5.085199936663378,1,False,15,1,0.0,31,31,3148004,Patos de Minas,SUDESTE,17,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
314800,10,interior_proximo_polo,0.198,10.21712972665744,5.085199936663378,0,False,13,1,0.0,31,31,3148004,Patos de Minas,SUDESTE,14,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
314800,11,interior_proximo_polo,0.198,10.21712972665744,5.085199936663378,0,False,13,1,0.0,31,31,3148004,Patos de Minas,SUDESTE,14,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
314810,3,interior_proximo_polo,0.284,9.55016412883091,39.15705538943471,0,True,1,1,0.0,31,31,3148103,Patrocínio,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314810,4,interior_proximo_polo,0.284,9.55016412883091,39.15705538943471,0,False,1,1,0.0,31,31,3148103,Patrocínio,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314810,5,interior_proximo_polo,0.284,9.55016412883091,39.15705538943471,0,True,2,1,0.0,31,31,3148103,Patrocínio,,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
314810,6,interior_proximo_polo,0.284,9.55016412883091,39.15705538943471,1,False,37,1,0.0,31,31,3148103,Patrocínio,,44,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,7,7,0
314810,7,interior_proximo_polo,0.284,9.55016412883091,39.15705538943471,0,False,8,1,0.0,31,31,3148103,Patrocínio,,8,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314810,10,interior_proximo_polo,0.284,9.55016412883091,39.15705538943471,0,False,7,1,0.0,31,31,3148103,Patrocínio,,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314810,11,interior_proximo_polo,0.284,9.55016412883091,39.15705538943471,0,False,7,1,0.0,31,31,3148103,Patrocínio,,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314810,12,interior_proximo_polo,0.284,9.55016412883091,39.15705538943471,0,True,2,1,0.0,31,31,3148103,Patrocínio,,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
314810,13,interior_proximo_polo,0.284,9.55016412883091,39.15705538943471,0,True,1,1,0.0,31,31,3148103,Patrocínio,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314870,1,interior_proximo_polo,0.396,9.032886946579088,11.5450455830248,0,True,4,1,0.0,31,31,3148707,Pedra Azul,,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314870,2,interior_proximo_polo,0.396,9.032886946579088,11.5450455830248,0,True,2,1,0.0,31,31,3148707,Pedra Azul,,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
314870,7,interior_proximo_polo,0.396,9.032886946579088,11.5450455830248,0,False,0,0,0.0,31,31,3148707,Pedra Azul,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,1
314870,8,interior_proximo_polo,0.396,9.032886946579088,11.5450455830248,0,False,3,1,0.0,31,31,3148707,Pedra Azul,,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
314870,9,interior_proximo_polo,0.396,9.032886946579088,11.5450455830248,0,True,3,1,0.0,31,31,3148707,Pedra Azul,,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314870,10,interior_proximo_polo,0.396,9.032886946579088,11.5450455830248,0,False,0,0,0.0,31,31,3148707,Pedra Azul,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,1
314870,11,interior_proximo_polo,0.396,9.032886946579088,11.5450455830248,0,False,0,0,0.0,31,31,3148707,Pedra Azul,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,1
314870,14,interior_proximo_polo,0.396,9.032886946579088,11.5450455830248,0,True,2,1,0.0,31,31,3148707,Pedra Azul,,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
314870,15,interior_proximo_polo,0.396,9.032886946579088,11.5450455830248,0,True,0,0,0.0,31,31,3148707,Pedra Azul,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,1
315220,8,interior_proximo_polo,0.342,8.784315349902657,0.0,1,False,3,1,0.0,31,31,3152204,Porteirinha,SUDESTE,5,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,2,2,0
315220,14,interior_proximo_polo,0.342,8.784315349902657,0.0,0,True,3,1,0.0,31,31,3152204,Porteirinha,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
