termo,coef,se_cluster,ci_low,ci_high,p_valor,espec,n,n_clusters,r2,outcome_medio,q_fdr_atracao
uf_fe_29,0.7552890887633832,0.6388109515043422,-0.49675736911489055,2.0073355466416567,0.23707246644124924,OLS_delta_estoque_minimal,587,295,0.05988821118692855,1.1856899488926746,
uf_fe_31,0.19255867290839773,0.638242898831319,-1.058374422189429,1.4434917680062243,0.7628798242251811,OLS_delta_estoque_minimal,587,295,0.05988821118692855,1.1856899488926746,
uf_fe_33,1.5723514120548532,0.7538388438993502,0.0948544278648149,3.0498483962448915,0.036997422460864675,OLS_delta_estoque_minimal,587,295,0.05988821118692855,1.1856899488926746,
uf_fe_35,2.049005985140588,1.2506711345579264,-0.40226439509679546,4.500276365377971,0.10135388213068515,OLS_delta_estoque_minimal,587,295,0.05988821118692855,1.1856899488926746,
uf_fe_41,4.456479764903352,0.7539831324208414,2.978699980407809,5.934259549398895,3.4089935584119034e-09,OLS_delta_estoque_minimal,587,295,0.05988821118692855,1.1856899488926746,
uf_fe_42,1.4782535922450022,0.726099995364571,0.05512375215574283,2.9013834323342618,0.041762249774783225,OLS_delta_estoque_minimal,587,295,0.05988821118692855,1.1856899488926746,
uf_fe_43,1.1423328457452098,0.6048662914843781,-0.043183301026477716,2.3278489925168975,0.05894935613769697,OLS_delta_estoque_minimal,587,295,0.05988821118692855,1.1856899488926746,
uf_fe_50,1.248043664245452,0.7811992862547421,-0.2830788015622385,2.7791661300531425,0.11013211638086325,OLS_delta_estoque_minimal,587,295,0.05988821118692855,1.1856899488926746,
uf_fe_51,0.44801132462349985,0.5606974168058941,-0.6509354185406959,1.5469580677876955,0.4242758423838645,OLS_delta_estoque_minimal,587,295,0.05988821118692855,1.1856899488926746,
uf_fe_52,0.4718871751779137,1.1934262412649723,-1.8671852759064413,2.8109596262622687,0.6925437276256934,OLS_delta_estoque_minimal,587,295,0.05988821118692855,1.1856899488926746,
uf_fe_RESTO,6.511601490889932,4.501838782113039,-2.311840386257284,15.335043368037148,0.1480562077583313,OLS_delta_estoque_minimal,587,295,0.05988821118692855,1.1856899488926746,
const,8.289803051881815,2.8251349172644638,2.752640362576921,13.82696574118671,0.0033429723583600066,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
atracao_muni,0.09160797720134117,0.345622333759143,-0.5857993492192611,0.7690153036219435,0.7909692110719115,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
cod_curso_12,1.0163772789783674,0.7631583340701011,-0.4793855703006178,2.512140128257353,0.18292462172116075,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
cod_curso_13,3.4923872805305542,0.9733784800836314,1.5846005162402985,5.40017404482081,0.0003333486309220427,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
